TWT,greedy twt,TT,greedy TT,tardy jobs,greed tardy jobs,Total weighted earliness,Total weighted earliness greedy,number of early jobs,number of early jobs greedy,total earliness,total earliness greedy
86877,120759,9726,13472,68,71,397,244,7,4,35,41
95424,127473,9885,12301,69,73,301,78,6,2,42,18
97553,124968,11296,13833,67,73,831,150,8,2,80,13
102811,126038,11488,14258,73,74,328,338,2,1,36,26
106362,133590,10996,13773,69,72,721,155,6,3,86,20
57852,78142,8253,10708,65,69,789,496,10,6,118,60
60295,77345,8970,11087,69,73,603,16,6,2,66,2
61958,82795,9190,11801,70,71,875,672,5,4,95,75
47825,64888,6992,9394,69,72,527,558,6,3,99,57
54822,72419,7886,10369,67,70,630,330,8,5,95,48
54273,66979,7874,9730,67,71,1016,414,8,4,147,50
47916,65287,7601,9961,64,69,1464,495,11,6,202,71
55095,70445,7954,10448,61,71,1377,508,14,4,200,70
49432,60939,7499,8547,63,66,1831,872,12,9,249,136
59261,64490,8855,9498,66,67,869,1161,9,8,119,154
74535,101878,8414,11710,67,70,1154,950,8,5,137,101
69230,91204,8347,10788,68,66,587,935,7,9,67,147
86114,109533,10284,12985,71,73,910,264,4,2,82,42
106966,138030,11031,13540,70,71,576,387,5,4,97,52
107754,138863,10554,13298,70,73,532,154,5,2,51,34
98244,121869,9943,12398,66,68,1206,540,9,7,132,73
90755,121448,9977,13746,67,71,992,540,8,4,116,65
94185,126054,10151,13509,69,70,403,240,6,5,70,39
77792,106572,8715,11288,67,70,859,521,8,5,100,57
78016,100770,8210,10835,67,71,776,608,8,4,100,86
79168,88860,11216,12720,93,97,818,64,7,3,102,13
73484,87179,10597,12942,89,94,968,290,11,6,150,49
87500,102887,12238,14391,93,94,509,534,7,6,70,70
72196,83322,10671,11830,93,90,387,604,7,10,60,91
84431,109331,11604,15194,92,96,473,134,8,4,64,19
71034,87610,10150,12151,88,95,769,403,12,5,111,52
75121,94919,10920,13036,92,93,625,438,8,7,111,76
78771,96107,10795,13208,91,96,777,111,9,4,107,18
69722,85622,10880,12422,91,94,750,165,9,6,110,27
85162,100427,12151,14295,94,93,500,340,6,7,78,53
108544,135567,12272,15556,91,96,921,209,9,4,100,29
117483,148642,12964,16181,92,97,776,213,8,3,93,41
102425,131269,12211,14733,91,96,578,285,9,4,67,37
111951,146217,12324,15721,94,96,736,245,6,4,80,31
124525,138526,13642,15258,93,92,864,639,7,8,92,79
124131,145010,13314,15693,94,94,556,645,6,6,62,62
118362,149724,12369,15713,89,94,571,336,11,6,95,55
114077,140969,12550,15304,90,95,1076,276,10,5,122,34
101472,137204,11700,15190,94,97,1234,303,6,3,134,41
