TWT,greedy twt,TT,greedy TT,tardy jobs,greed tardy jobs,Total weighted earliness,Total weighted earliness greedy,number of early jobs,number of early jobs greedy,total earliness,total earliness greedy
1370,2967,170,400,15,20,692,329,10,5,85,50
548,1782,61,202,8,16,1136,537,17,9,177,94
1184,2905,164,431,13,20,966,503,12,5,144,68
986,2561,95,226,8,15,1182,685,17,10,147,93
3226,5607,317,553,16,21,492,396,9,4,59,56
3053,9602,310,924,17,24,878,10,8,1,99,2
2557,3647,284,390,16,18,847,710,9,7,105,77
1901,4551,212,423,15,16,745,593,10,9,92,98
4285,7470,379,691,15,21,582,122,10,4,81,25
2328,5418,260,527,13,19,1167,438,12,6,131,67
2087,3119,203,296,18,17,356,532,7,8,53,72
1746,2650,201,287,15,15,1194,1033,10,10,150,128
3814,5357,379,495,17,17,834,829,8,8,87,89
693,1496,97,185,12,11,941,911,13,14,180,178
561,1228,76,186,9,13,1262,1128,16,12,183,155
1008,1648,155,258,11,14,1219,1061,14,11,175,152
556,1320,83,193,8,13,1378,1348,17,12,224,205
406,827,55,127,8,9,1424,1705,17,16,213,245
1079,2422,136,324,11,14,1327,1444,14,11,234,222
920,2543,147,341,10,17,1468,836,15,8,198,144
478,1586,70,209,7,11,1306,1424,18,14,167,193
457,1139,65,155,8,13,1329,945,17,12,192,134
1241,2454,153,293,12,12,1694,1392,13,13,219,189
979,1776,103,187,12,16,1515,1154,13,9,188,154
826,1554,75,146,8,10,1858,1749,17,15,235,217
1744,4085,165,360,11,14,1390,1093,14,11,188,156
1435,3558,181,341,9,16,1056,368,16,9,123,57
1803,2758,158,256,9,12,1503,1136,16,13,182,160
3720,4958,319,413,16,16,1003,1045,9,9,137,141
722,1014,71,104,6,9,2522,2638,19,16,329,340
1626,2522,172,298,12,12,1312,1223,13,13,183,171
1501,3612,135,311,7,14,1991,1356,18,11,218,138
496,1473,60,161,8,11,1534,1200,17,14,223,174
4411,6444,663,870,17,20,353,180,8,5,42,32
2282,3409,371,530,18,20,472,233,7,5,69,35
1812,3800,266,528,16,21,689,319,9,4,83,44
3094,5703,413,640,13,19,1099,295,12,6,147,52
1501,3232,255,554,15,18,708,496,10,7,100,70
5007,6870,687,909,21,22,144,144,4,3,23,27
3091,4727,447,681,17,19,480,384,8,6,70,53
3676,4947,561,666,19,19,332,248,6,6,54,42
3749,4756,610,674,16,20,324,287,9,5,39,42
2557,4452,390,642,18,19,350,317,7,6,55,49
3976,7683,529,920,19,20,373,322,6,5,61,56
5273,8893,554,789,15,18,1041,548,10,7,108,86
4558,6750,598,771,18,22,571,329,7,3,61,36
7725,10632,768,989,16,19,1203,919,9,6,130,118
6598,10460,672,903,17,19,867,452,8,6,91,58
5245,7656,644,899,16,19,665,641,9,6,82,87
6072,9041,700,1015,20,20,472,536,5,5,52,59
4714,6997,602,745,15,22,377,194,10,3,45,23
5386,8337,638,909,17,22,1112,268,8,3,113,30
5249,5804,544,589,15,18,819,407,10,7,102,64
1117,2386,138,343,12,15,1453,1417,13,10,209,186
906,3502,147,467,11,16,1545,997,14,9,228,157
999,2522,149,396,15,16,1254,1444,10,9,177,193
1610,2318,237,324,14,17,532,516,11,8,82,70
2605,3770,389,518,16,18,874,1132,9,7,117,156
2333,4834,314,628,12,17,916,770,13,8,163,146
1900,3221,274,462,13,18,973,883,12,7,152,126
2507,4540,333,581,14,18,1520,651,11,7,214,103
2404,3300,329,431,14,16,896,888,11,9,129,137
2056,4006,262,563,12,19,1444,881,13,6,182,118
3003,6714,326,680,16,18,1084,436,9,7,126,58
4355,7015,523,785,20,16,626,980,5,9,102,128
4171,8058,506,855,16,21,1014,342,9,4,127,55
2545,4739,300,519,14,17,1071,829,11,8,113,90
4436,6257,456,597,13,13,1608,1319,12,12,219,187
3368,5482,330,540,13,16,1314,1262,12,9,179,187
3468,6328,428,649,17,20,980,776,8,5,104,79
3015,6177,353,736,15,19,1160,600,10,6,151,81
2978,5201,341,569,13,15,1487,952,12,10,168,126
1732,4238,190,523,15,14,1416,1185,10,11,177,135
13079,16421,1942,2412,43,43,326,551,7,7,42,67
13743,16597,2039,2435,44,43,688,682,6,7,83,77
13644,17416,1893,2400,40,41,1001,678,10,9,140,105
13327,17270,1957,2553,44,45,371,430,6,5,44,58
12605,16971,1885,2516,43,45,493,374,7,5,88,67
10254,13115,1508,1942,38,39,1292,659,12,11,202,109
13293,16437,2032,2468,42,43,536,460,8,7,93,84
13453,19943,1826,2693,40,45,681,434,10,5,104,70
13684,17832,1934,2545,44,45,347,263,6,5,43,44
14547,20872,1928,2832,42,47,519,149,8,3,92,29
15915,21526,1957,2659,39,42,1044,938,11,8,125,106
25923,33134,2531,3299,45,45,490,336,5,5,52,55
24251,26622,2603,2840,42,45,529,427,8,5,65,52
21036,28955,2491,3263,44,46,758,314,6,4,86,47
17292,27620,2081,2910,38,44,1018,275,12,6,115,39
18961,23891,2064,2648,43,44,638,725,7,6,78,85
22055,32016,2461,3502,44,43,439,494,6,7,43,54
18908,24864,1938,2658,43,44,523,259,7,6,50,40
20729,26621,2460,3129,46,45,619,655,4,5,75,85
23452,31176,2644,3441,43,44,550,462,7,6,70,58
12141,15202,1754,2189,41,42,893,984,9,8,144,155
10130,14676,1366,2029,38,39,1662,1492,12,11,221,188
11294,14165,1500,1957,35,39,1222,991,15,11,200,164
10295,12621,1595,1969,37,38,1618,1283,13,12,250,186
12761,15902,1790,2202,40,42,849,477,10,8,115,85
11935,14118,1679,1941,34,37,1235,1105,16,13,194,173
9445,15127,1321,2115,36,37,1801,1080,14,13,275,161
14465,18569,2046,2652,38,41,978,796,12,9,148,116
11185,14615,1852,2344,38,42,1405,1128,12,8,192,148
8080,11917,1126,1650,31,38,1755,1022,19,12,257,164
18981,29260,1839,2815,36,38,2093,1879,14,12,242,194
19923,24246,2068,2606,38,41,1414,1445,12,9,150,182
22697,27124,2074,2468,43,44,604,572,7,6,79,83
18646,25314,1862,2554,36,41,2032,1515,14,9,230,166
15043,19761,1583,2085,36,38,2390,1815,14,12,299,224
24828,33526,2390,3257,44,45,788,295,6,5,82,54
19862,27506,2380,3009,40,43,1008,854,10,7,109,99
13236,17519,1729,2351,37,39,1136,994,13,11,134,116
22434,26370,2311,2597,41,42,648,581,9,8,89,75
23620,31507,2409,3109,38,44,2067,1137,12,6,213,136
26312,34673,3527,4651,44,46,360,292,6,4,52,43
17435,26811,2649,3985,46,47,138,55,4,3,28,13
28203,38876,3750,5093,44,47,645,21,6,3,85,4
22363,29576,2902,3823,41,46,571,203,9,4,86,30
17768,22142,2644,3361,42,42,382,338,8,8,65,56
26124,34518,3657,4797,46,45,378,389,4,5,55,57
21541,28932,3030,4065,44,45,325,380,6,5,61,70
20719,24977,2993,3620,42,42,506,506,8,8,83,83
19187,25083,2820,3715,43,43,577,387,7,7,94,73
16698,19941,2535,2974,42,43,439,441,8,7,79,80
42385,50489,4432,5303,46,47,252,58,4,3,31,14
33092,44534,3714,4947,46,46,237,223,4,4,24,23
42447,57610,4754,5876,43,47,1195,167,7,3,120,24
36357,43931,3985,4849,44,47,266,222,6,3,56,39
39060,50471,4107,5850,44,48,441,226,6,2,69,30
31328,39488,3558,4632,45,47,351,264,5,3,50,24
33417,44172,3904,4856,42,45,758,488,8,5,79,68
33216,38442,3529,4070,43,45,279,437,7,5,46,56
42455,49306,4017,4870,45,47,375,291,5,3,40,30
34113,39377,3975,4574,44,45,813,743,6,5,87,74
20390,25487,3041,3783,43,46,759,414,7,4,112,73
20259,24272,2818,3278,42,42,689,620,8,8,141,130
18033,27143,2559,3799,41,43,1331,932,9,7,201,152
19524,25535,2755,3453,44,43,878,766,6,7,110,106
23520,31828,3121,4339,44,46,290,164,6,4,38,31
23716,29973,3471,4209,45,46,560,260,5,4,81,48
21434,27732,3152,3980,43,45,540,342,7,5,82,53
19773,27176,2605,3530,41,46,879,285,9,4,127,42
19940,21672,2844,3014,41,41,866,776,9,9,125,126
22753,27611,3105,3728,42,43,841,762,8,7,134,119
26608,30350,3075,3410,43,44,1152,875,7,6,118,95
37672,41581,4356,5089,43,45,741,787,7,5,84,86
33154,42997,3702,4581,41,44,1376,735,9,6,175,95
33706,43275,3437,4465,42,41,1318,1147,8,9,162,139
27584,35946,3119,3934,44,46,869,733,6,4,101,68
38361,48340,4276,5114,44,45,612,523,6,5,82,80
33778,45628,3581,4936,39,42,1420,1037,11,8,179,132
29227,38280,3547,4768,39,42,1666,1191,11,8,244,164
34209,43957,3781,4897,43,45,658,831,7,5,80,84
35091,44896,3856,4661,39,45,1350,1266,11,5,149,123
13148,16793,1846,2318,41,45,653,426,9,5,94,66
7608,11714,1101,1730,34,40,1095,777,16,10,176,125
12002,12885,1681,1817,36,36,1130,1130,14,14,135,135
12284,14744,1681,1963,42,43,620,575,8,7,82,75
8483,10799,1242,1599,40,42,648,449,10,8,107,75
14505,18362,1914,2433,41,44,744,460,9,6,98,54
9846,12988,1525,1959,42,46,455,273,8,4,59,36
10498,14106,1411,1971,40,43,840,802,10,7,113,103
12666,15578,1772,2159,42,42,578,559,8,8,85,82
11416,13419,1744,1951,42,44,554,322,8,6,71,47
